사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Jun-19,6호선,2624,상수,25,0,4583,1154,6302,4126,10494,6970,15627,26308,10679,26175,8191,19744,9177,20329,11880,21304,14388,24577,15107,19763,16011,20082,18693,22491,23218,28390,30674,35456,22638,28601,21438,16618,25346,13694,26965,11913,18484,9555,3054,2706,0,4,0,0,0,0
Jun-19,6호선,2625,광흥창(서강),6,1,3113,1612,7396,6321,19173,17852,25529,39345,16996,21059,13406,12717,14816,10674,16621,11519,14401,12121,13471,11763,15741,12632,16996,13633,21141,16172,33533,21544,16124,17949,10596,11571,10354,11100,8391,10706,3119,7267,450,1985,0,3,0,0,0,0
Jun-19,6호선,2626,대흥(서강대앞),22,0,3007,1235,5935,4545,14839,15904,22128,38197,14153,20990,11132,18209,11392,13429,13809,15322,15722,15178,14775,14009,15489,12469,19938,15213,22456,16902,28403,23730,15148,17695,12171,10769,12994,9921,13427,9910,6172,7349,1059,2062,5,3,0,0,0,0
Jun-19,6호선,2627,공덕,139,0,5870,2050,9405,10077,22449,33468,31229,101535,23322,47393,19503,24742,21805,21154,23151,21694,25407,21868,25019,21510,28021,21504,31702,23727,46688,29943,87831,42239,38155,31142,29178,18895,29485,17556,24332,16958,12784,11983,1767,5441,0,389,0,0,0,0
Jun-19,6호선,2628,효창공원앞,10,1,2792,703,5321,3797,15821,7333,26131,25132,15566,16343,10187,10276,10014,9138,11582,8436,11657,9820,10756,9193,11588,10379,12806,10875,14979,12626,23510,17880,12235,13928,7792,9117,6914,8747,5793,8685,2987,5993,456,2296,0,2,0,0,0,0
Jun-19,6호선,2629,삼각지,0,0,1818,928,3858,5603,7249,12413,11364,24859,9341,12399,7353,9021,8578,8319,11614,9174,12632,9744,13573,8786,15499,7998,17198,8015,21594,9119,27787,11622,13391,8604,10168,6202,9999,6891,8638,7440,4951,5354,827,1337,0,26,0,0,0,0
Jun-19,6호선,2630,녹사평(용산구청),29,0,1856,562,3197,4385,5688,9331,9891,15067,7564,8604,6365,7122,6414,8129,7175,10537,8400,10879,8946,11722,10211,11008,14198,13780,15087,15423,19206,19976,13598,15193,12801,9239,15969,7160,15321,6284,7859,5038,725,1518,0,0,0,0,0,0
Jun-19,6호선,2631,이태원,71,0,19220,1421,15010,7677,15049,11995,18812,34719,15320,26335,14610,20748,16108,21704,19246,26349,20995,29213,23689,27954,26135,30336,30055,34960,35785,43113,41008,56119,34137,51722,33224,35680,39640,32604,43093,28831,29987,27536,4232,10281,1,6,0,0,0,0
Jun-19,6호선,2632,한강진,5,0,1243,1563,1715,21161,3526,17317,4961,35192,4361,26795,3561,16490,4560,15535,6448,17292,7696,20662,9696,17247,13254,16429,27416,17381,33414,19439,32913,23623,24423,15381,20981,5950,26892,4106,22342,3638,5899,2638,599,2497,0,12,0,0,0,0
Jun-19,6호선,2633,버티고개,3,1,1037,294,2116,1456,5686,2771,8405,5611,6001,3644,4438,2623,4017,2263,4070,2550,3904,3095,3410,3346,3619,3727,3598,4285,4553,4748,6655,6510,3891,5874,2623,3975,2169,3794,1713,3777,883,2905,170,849,0,0,0,0,0,0
Jun-19,6호선,2634,약수,1,0,1474,323,2009,2139,5354,5366,8218,17636,5728,9200,5025,6474,5314,5092,6190,5507,6059,5213,6520,5737,6311,5482,7182,6595,8960,6996,12475,9215,7486,6544,5766,4270,6030,3863,4714,3455,2431,2450,459,788,0,0,0,0,0,0
Jun-19,6호선,2635,청구,4,0,1876,534,3152,2574,7712,6714,10654,24607,6869,12289,4894,4935,5396,4009,5354,4405,5544,5008,5239,4744,5159,5227,5738,5916,7389,6702,12475,8410,9003,6338,5487,4419,5048,4289,3702,4269,1870,2955,306,1185,0,0,0,0,0,0
Jun-19,6호선,2636,신당,77,1,9355,1495,7496,6754,8006,17138,11744,46037,11570,24249,9794,14363,12477,11161,14028,10827,12393,14046,14025,11097,15290,9833,23609,9955,20829,12903,26401,16939,17228,22382,15135,13849,15752,9006,14309,8504,6303,12873,1165,2513,0,0,0,0,0,0
Jun-19,6호선,2637,동묘앞,78,2,4631,920,5414,4638,9798,10732,13496,28946,12012,22775,12419,17802,14876,18907,18788,18403,19296,20425,21356,19785,23830,18099,25585,17367,25677,16470,29631,17886,16849,13949,11591,9615,9186,9434,6978,9833,3438,10874,525,2726,0,43,0,0,0,0
Jun-19,6호선,2638,창신,21,0,2637,434,5352,2087,14606,6494,18800,7367,9708,4319,5975,3369,5148,3083,5155,3518,5251,3785,4443,4099,4756,4248,6282,5524,5532,5824,5820,8299,3921,8390,3299,5380,2260,5261,1601,6010,936,3774,137,1377,0,0,0,0,0,0
Jun-19,6호선,2639,보문,17,0,4279,901,7430,3439,20250,8862,32291,19214,18285,11290,11503,8201,10566,7166,12006,7929,12034,8941,11129,8894,10520,9917,12568,11163,13755,13192,17386,20364,10783,17648,8002,12357,6999,11860,6193,13500,4002,9660,715,3417,0,0,0,0,0,0
Jun-19,6호선,2640,안암(고대병원앞),146,0,3255,1589,3935,6830,8914,16955,13097,46323,12370,35950,13781,34325,16662,24261,19483,20535,20567,28590,21722,20520,29631,21526,34905,19477,42744,21428,40100,26061,25207,20359,23624,13918,29197,14305,25964,14094,17936,11471,3171,5065,0,187,0,0,0,0
Jun-19,6호선,2641,고려대(종암),32,6,3845,1058,7266,7275,21927,11721,28399,31814,16425,16587,11914,17943,12210,12197,14396,12948,15619,14557,14036,12430,16279,13316,20307,13531,24517,16686,23937,22952,13774,20721,11450,13115,13352,13629,12528,13468,6741,11389,1076,3127,0,61,0,0,0,0
Jun-19,6호선,2642,월곡(동덕여대),43,0,7184,1266,12834,4967,42274,8003,48083,27360,26114,18885,19548,16552,18705,13884,19694,15520,20385,15411,18367,16957,18346,17578,21266,22081,21869,25533,27140,38175,16621,34333,12146,22443,10998,20145,8472,19958,4166,14271,712,3750,1,0,0,0,0,0
Jun-19,6호선,2643,상월곡(한국과학기술연구원),18,0,4896,774,8615,3311,24692,3974,27489,16423,15877,9358,10850,9240,10288,7785,10178,7158,10846,7890,9394,7773,9011,8698,10791,11233,10750,11866,12148,19159,7880,18331,4801,10989,6893,9736,3043,10751,1574,7899,231,2389,0,0,0,0,0,0
Jun-19,6호선,2644,돌곶이,15,0,5991,1187,11258,4302,29608,6783,35247,17236,19610,11687,14662,8699,12932,8956,13604,9704,14070,11191,12644,11037,12621,12470,12768,15033,15109,18733,15103,25549,10709,23151,7212,14824,6447,13062,5243,13634,2802,9430,509,3545,0,0,0,0,0,0
Jun-19,6호선,2645,석계,964,8,8603,2638,20147,6539,51399,9035,58102,15318,33634,11711,23898,11320,20209,12644,21063,14894,20036,16254,17837,17233,17214,20615,18688,25536,20162,33511,18413,47928,13386,47901,10640,29758,9425,27978,8129,26645,5502,19117,970,6194,0,15,0,0,0,0
Jun-19,6호선,2646,태릉입구,30,0,4233,1109,7269,4337,18235,5273,22801,10766,12598,10026,9143,7899,8568,9304,8922,7921,9163,8739,8580,9656,8792,9497,10164,11658,9702,14407,10105,22127,6779,20993,5624,12787,5009,12677,4157,12418,2415,9843,413,4647,0,10,0,0,0,0
Jun-19,6호선,2647,화랑대(서울여대입구),14,2,6435,928,20337,3693,63882,8353,62159,15121,31649,11196,21262,9162,19015,9294,19740,9923,19261,10513,16339,11772,18000,12914,20647,17800,20673,20062,17846,36723,9655,35152,7105,21743,6102,18924,4774,22353,2424,15050,218,5108,0,55,0,0,0,0
Jun-19,6호선,2648,봉화산(서울의료원),24,0,5903,1492,16733,4485,52012,7135,48234,12541,23721,8371,17322,7297,15621,7385,15226,9141,14144,11268,12095,11276,11793,14354,13115,16729,14487,21031,13716,31305,7600,33193,5717,20458,4928,18433,4439,19891,1973,12282,240,4092,1,565,0,0,0,0
Jun-19,7호선,2711,장암,3,0,1406,213,6490,1648,17290,1501,11748,2178,4690,2403,3033,2744,2323,1795,2539,1661,2487,1221,2744,1283,3384,1248,3627,1162,4731,1673,3910,2625,2178,2846,1540,1618,1087,1059,500,1091,189,918,21,326,0,2,0,0,0,0
Jun-19,7호선,2712,도봉산,42,0,4777,745,16500,5911,55429,8257,40885,16093,23068,20899,15149,20886,13443,14768,13917,13231,14125,13907,14049,13480,15097,14646,17647,17920,16786,21855,14020,32461,7842,41058,5069,26055,3663,23414,2914,24091,1138,18113,156,7261,6,1172,0,0,0,0
Jun-19,7호선,2713,수락산,16,3,9718,817,23199,6236,54632,9125,50483,17804,33374,19780,24850,18950,21589,16761,22564,17263,22376,16126,21807,17085,21687,20164,22314,24654,22871,29625,23828,41409,15510,47533,10604,30063,8722,25181,6665,25272,2973,18144,371,7083,1,110,0,0,0,0
Jun-19,7호선,2714,마들,24,2,9549,1834,21606,4445,61675,8459,56215,10719,31586,9939,23191,9584,19932,10160,21071,11880,18256,14102,15040,15088,15256,18593,15927,22055,14981,26401,12947,37989,8724,42803,6202,25752,4924,23657,4115,23105,1933,16986,246,5836,0,0,0,0,0,0
Jun-19,7호선,2715,노원,66,3,8430,2408,15817,7848,38873,20584,39970,44402,29507,46283,29302,35966,32025,31976,34777,36448,38153,41797,37670,41790,42440,41957,46894,46022,45833,50256,49753,65395,34331,59548,34279,31531,29206,25780,29618,22210,11782,17448,1993,6459,0,91,2,2,0,0
Jun-19,7호선,2716,중계,20,2,9818,2104,24667,6169,65094,20079,67736,31238,38734,20077,27628,14392,25094,14811,24769,16218,26110,18386,21541,18059,21641,20014,27023,23997,24855,30792,21846,44934,12815,48467,10068,29903,11935,27376,9799,26721,4794,17939,1036,6029,0,0,0,0,0,0
Jun-19,7호선,2717,하계,30,4,8708,1373,24621,7245,70852,20149,76428,27986,42950,24016,32600,20041,29997,20404,31964,25272,29895,28618,28781,26075,31817,28449,38357,32540,35087,39811,31343,55920,19822,60777,15852,35777,14534,32788,13631,31581,5069,23029,802,7712,0,0,0,0,0,0
Jun-19,7호선,2718,공릉(서울과학기술대),46,0,7212,1455,14470,5526,39253,13256,44727,27364,25786,17818,20255,14700,18594,12927,20694,16056,20279,17806,19173,16428,20574,18942,25933,22654,24127,27483,26448,38705,16697,40823,13413,24293,12232,22704,10737,21305,6687,16659,1056,6000,0,0,0,0,0,0
Jun-19,7호선,2719,태릉입구,94,0,7152,1550,7746,6500,21580,10075,26321,22828,18213,15931,13742,11902,12981,13327,14690,10950,15281,12286,15554,12575,17447,12199,19793,14120,21531,16589,22676,22665,14566,21843,10888,14564,10006,14304,7837,14431,3868,9513,618,4340,3,1270,0,0,0,0
Jun-19,7호선,2720,먹골,27,0,7699,944,13843,3651,39128,5301,46606,14033,27948,10356,18262,9627,15696,10111,16629,11762,16715,12758,15186,13635,14277,16380,15603,20172,16005,25106,17727,36715,11671,36824,8431,22211,7681,20414,5945,19530,3038,13826,510,3963,0,106,0,0,0,0
Jun-19,7호선,2721,중화,6,1,9424,1139,15426,4736,39710,9318,50108,22818,29958,13365,19653,11131,17355,10329,18586,11466,17354,12974,15098,14282,15486,17117,16659,21057,18260,25898,20668,36516,14258,37352,10205,23298,9186,22277,7371,21486,3581,14746,578,4566,2,46,0,0,0,0
Jun-19,7호선,2722,상봉(시외버스터미널),354,2,11643,1756,19277,8896,53064,15866,68128,33203,37615,22207,24509,17441,22209,18320,24222,19840,25526,21804,23528,22018,23617,24535,27314,29612,32950,36783,36644,55862,27292,54880,20954,32366,20381,29798,17011,27243,8110,20353,1475,8091,1,15,0,0,0,0
Jun-19,7호선,2723,면목,17,0,12426,1365,23532,6219,60306,9878,77140,27466,42981,19299,27083,16459,23600,14708,24776,17932,24087,19894,22060,19894,22224,24865,24483,31380,24678,37647,24408,53870,18783,52192,13221,32584,11223,31358,8791,29532,4389,20000,660,6217,0,1,0,0,0,0
Jun-19,7호선,2724,사가정,42,0,11206,2330,21322,11412,51950,13018,66976,26750,40587,17447,27572,16387,25278,16440,25841,17952,24961,19488,22366,20572,22780,25561,25456,30792,28101,37376,27383,55564,20464,52346,15592,32881,13171,29709,10826,29192,5165,17338,901,6166,0,1,0,0,0,0
Jun-19,7호선,2725,용마산,9,1,5361,728,10380,2874,26131,4424,32811,10019,17988,6650,10931,6477,9338,5274,9653,6323,8807,7631,7754,7593,7949,9463,9003,11375,8931,13608,8859,20596,5945,19807,3768,12580,3056,12484,2210,13107,1201,8326,209,2871,0,0,0,0,0,0
Jun-19,7호선,2726,중곡,1,0,6617,635,12926,6437,32695,11532,48014,19981,28306,12472,18167,10202,15781,8842,15433,10075,15766,11331,14050,11642,14338,14790,17991,16923,19297,20831,16281,31101,11244,29600,7825,18368,7131,17783,5493,17361,2167,11465,499,3393,0,2,0,0,0,0
Jun-19,7호선,2727,군자(능동),80,3,8453,977,14730,8437,35333,9666,57271,26086,37657,18425,22122,12376,19061,11386,20664,12392,20806,13952,19690,15025,19987,17809,22717,20592,26567,25294,35043,38257,22781,34935,18989,21343,18194,20121,15600,19013,7864,12519,1354,4143,1,49,0,0,0,0
Jun-19,7호선,2728,어린이대공원(세종대),14,0,4499,1374,7763,9664,17958,14813,31746,55945,22049,39277,14697,41902,16963,33927,22092,30062,25163,33462,27766,28351,31833,23430,38324,21722,46603,23827,45114,30601,27508,25007,22924,16466,24499,15339,25379,15649,15036,11771,2783,4103,1,22,0,0,0,0
Jun-19,7호선,2729,건대입구,61,2,4964,929,5264,8680,13498,20236,21109,44295,17633,35617,15436,30254,17500,27512,19081,30385,24236,32089,27045,31557,32344,29216,37572,30295,44374,35470,44548,51481,35159,39010,38516,21117,35349,17092,33150,14592,18421,9181,2865,4726,0,414,0,0,0,0
Jun-19,7호선,2730,뚝섬유원지,20,0,5476,765,9218,4929,21626,8472,32221,15689,22425,9884,13373,10387,12321,15459,13146,14128,15106,16034,14372,17206,15610,19498,16986,21577,18943,27179,20049,36254,16947,29384,18261,18456,20712,16041,19236,14422,10047,8034,1206,2213,0,9,0,0,0,0
Jun-19,7호선,2731,청담,34,1,3094,3956,7673,24904,12889,59761,18165,154884,15571,98190,14459,39236,18928,28118,20329,24712,22349,26561,24539,23943,33969,21715,38633,22956,54565,23795,107134,26714,64233,18960,39202,12638,35933,12316,28870,9381,9827,6226,1254,3917,0,0,0,0,0,0
Jun-19,7호선,2732,강남구청,16,0,2057,1683,4105,12424,7303,30189,10549,103888,9771,88178,9759,36734,12078,25358,14377,21823,18000,23657,21742,20146,26478,19242,27980,18499,37358,19323,81221,21171,50313,15031,33187,9954,31703,8496,26163,6709,10895,4740,1660,2215,0,0,0,0,0,0
Jun-19,7호선,2733,학동,10,0,3515,2049,6134,20644,9341,47388,12827,173524,12213,128815,11966,45021,15356,30211,19358,25608,23172,26674,27336,23070,31748,20248,37051,19128,53942,20657,144371,22199,73724,14908,39650,10071,37098,8778,28117,7598,11934,6142,2029,2189,0,0,0,0,0,0
Jun-19,7호선,2734,논현,39,0,4073,1399,5963,15948,10406,42941,17363,117338,16043,94760,13896,38001,15470,25506,17565,24033,20004,26326,22752,24898,26937,22945,29627,24055,46571,28892,98705,38331,59912,25971,39269,15576,42257,12468,40148,10387,21282,7234,3881,2828,2,0,0,0,0,0
Jun-19,7호선,2735,반포,2,0,1315,700,3805,6747,9859,12121,13522,23158,10218,19357,7442,10894,7527,11478,8948,12389,9917,10898,10265,10084,12186,10175,15251,10631,17144,11075,20641,13390,14214,9717,11342,6293,12605,5478,10878,5424,3284,3311,448,1047,0,0,0,0,0,0
Jun-19,7호선,2736,고속터미널,44,1,1997,2703,3773,23553,11006,39308,21575,61360,27309,46241,28204,34659,31441,34364,34422,31927,34504,34516,34789,32629,41163,28416,46208,28822,59749,30418,66004,34730,46453,23817,46389,13745,43023,11813,32694,7161,13156,4597,1291,1053,0,9,0,0,0,0
Jun-19,7호선,2737,내방,2,0,2506,1728,7238,11309,18879,22431,28951,79584,21664,42929,15963,22197,16757,16137,18157,16404,20099,18787,19954,18228,20623,17881,25438,18987,33166,22296,65866,30470,27969,23660,19721,14883,20614,12990,15863,12295,6339,7930,989,3609,1,288,0,0,0,0
Jun-19,7호선,2738,이수,25,0,6129,1184,10441,8925,28322,14626,47601,43630,30115,32394,22466,23268,22002,20547,23915,22405,26906,25497,26178,24740,27369,26842,29307,29702,31887,38039,46249,58068,27548,44223,26871,26306,30637,22957,26646,20118,15833,12450,2901,4396,1,109,0,0,0,0
Jun-19,7호선,2739,남성,1,0,6723,1059,13274,5295,39803,7024,57858,16289,34117,14176,21262,12240,19022,11576,18221,13275,18702,14831,16159,14608,15896,17400,16204,21012,16917,26200,18035,39263,11344,33434,9989,21857,9774,21994,7687,19840,3718,13431,705,4149,0,2,0,0,0,0
Jun-19,7호선,2740,숭실대입구(살피재),26,0,6701,1020,13248,6111,39557,9876,55644,30403,33004,25370,22701,26451,21274,21297,21328,19469,23551,23532,22775,22625,22881,22005,29049,25856,32376,30230,27329,47826,18438,40293,16956,25778,17628,25361,17175,24566,10127,17951,1880,5453,0,0,0,0,0,0
Jun-19,7호선,2741,상도,0,0,5108,3049,12124,7292,33447,8919,46050,25848,28735,19186,19320,18510,17989,15324,18261,15738,18654,15915,17725,16919,18547,16481,21760,19089,22697,23176,23456,38192,13861,30013,12070,19837,12695,19704,11259,19316,7078,14090,1420,4141,0,0,0,0,0,0
Jun-19,7호선,2742,장승배기,25,0,8022,1028,12771,4953,32452,9323,46713,18706,30239,15493,18920,11957,17015,12498,17131,13399,17053,14552,16266,15252,15377,17544,15913,19985,17411,23971,19329,36386,11925,30361,9349,19136,9193,19203,8328,18102,3589,11632,580,3968,0,1,0,0,0,0
Jun-19,7호선,2743,신대방삼거리,22,1,10858,1450,18535,7249,52343,14960,82559,35508,45773,22167,27861,15777,25874,15645,26528,15902,24319,19192,22223,20470,21975,23751,23570,27233,26263,33327,33276,57724,18940,51564,15270,32756,13210,30704,11505,28985,5520,19904,776,6710,0,26,0,0,0,0
Jun-19,7호선,2744,보라매,43,1,6199,2292,7305,9661,20039,20478,30263,44576,18892,17589,12844,10385,13723,10226,14900,11806,14136,12187,13195,10954,14752,11566,21255,13408,21051,17124,34431,27564,14469,22256,10527,13556,10714,13045,8403,11958,3325,8119,471,2755,0,151,0,0,0,0
Jun-19,7호선,2745,신풍,60,2,12041,2265,15417,10624,36749,11679,48912,22248,30032,15633,18748,13617,16885,13184,18181,12724,18595,14157,16011,14077,16375,16528,19442,19612,22218,27063,22360,37803,13613,31101,10276,19485,9170,21100,7229,19545,3205,11557,528,3614,6,723,0,0,0,0
Jun-19,7호선,2746,대림(구로구청),86,0,13690,1255,9216,4729,16597,7900,24071,20985,19238,18826,15203,19053,14337,21557,16915,18122,17788,18563,18567,17026,19648,18214,21206,19443,22057,26982,24570,31688,17339,22387,14749,14884,12569,16876,9057,14611,5274,7337,575,1558,0,0,0,0,0,0
Jun-19,7호선,2747,남구로,39,1,21169,1940,16757,7867,32862,26727,38193,101578,28844,46686,19414,21442,16881,17926,17610,17126,18035,17711,17049,17299,18178,19768,21036,23786,32318,37662,76438,39578,38595,26457,22716,18465,17624,21163,11702,19670,5436,11018,800,2815,0,0,0,0,0,0
Jun-19,7호선,2748,가산디지털단지,1012,6,8574,5422,9595,22179,20309,95056,22875,381352,19690,193103,17878,55852,23193,40525,30041,37879,36353,38861,40216,36343,49067,33048,61043,32860,137085,33838,305004,37329,138972,28892,78980,16331,72146,13631,38455,12411,16699,8474,2180,2934,1,1,0,0,0,0
Jun-19,7호선,2749,철산,7,0,12625,4386,30524,10062,90853,16604,101638,33368,54399,29417,38352,22910,34275,24499,34754,26888,33815,30363,30980,31630,31255,35453,33327,43017,38989,57868,42861,97374,26879,88453,23953,50510,24421,45033,21135,42344,10204,28464,1569,8866,0,0,0,0,0,0
Jun-19,7호선,2750,광명사거리,157,0,25542,6151,35896,14129,95468,18730,115941,29357,65977,27227,42791,25756,38726,28081,40720,30654,40223,33832,35413,35892,34525,42214,37703,50746,43301,63493,41214,98075,29163,85386,23976,50408,18855,47604,13918,44481,6303,28307,879,7896,1,1,0,0,0,0
Jun-19,7호선,2751,천왕,21,1,7050,888,13664,4848,41359,7964,50204,13433,26373,8874,16593,6900,13682,7643,14230,9873,13654,10844,11816,11097,12547,13499,15348,15930,14638,19369,13837,32982,8589,32176,6261,19480,4813,17704,3510,16580,1693,11516,266,3700,0,42,0,0,0,0
Jun-19,7호선,2752,온수(성공회대입구),63,0,8124,1335,15842,5464,47826,14747,57818,21400,26526,15183,15486,8668,13761,8441,14580,10195,13393,11286,12126,11339,13690,13140,18151,15940,19653,21003,17313,39860,9206,35915,7455,21984,7085,20644,5178,18234,2626,12306,507,6522,0,926,0,0,0,0
Jun-19,7호선,2753,까치울,8,1,3531,969,10220,4250,31933,5523,39474,10137,20551,6458,12025,7011,10828,8877,10997,9250,11275,9133,10902,9154,11553,10264,12415,13727,12868,18874,12691,28613,8433,26170,6551,16349,5408,15161,3857,15382,1657,8796,185,2250,0,0,0,0,0,0
Jun-19,7호선,2754,부천종합운동장,9,0,3746,938,6866,3117,20981,5605,23951,11226,12007,5623,7711,4470,6978,3920,7113,3764,6730,4643,5908,4815,5843,5390,6580,6414,8716,8705,10932,14222,5421,12809,3878,8332,3778,7538,2242,7625,1014,5411,119,1711,0,0,0,0,0,0
Jun-19,7호선,2755,춘의,0,0,5173,1453,10030,6114,24250,27128,24958,49429,16017,16547,11101,10155,10294,8021,11402,7904,11336,9732,10881,9109,11266,9841,12539,10988,24199,13842,42577,19183,16261,18893,11878,13242,9387,12271,5096,10819,2119,7602,273,2570,0,0,0,0,0,0
Jun-19,7호선,2756,신중동,10,0,5864,1506,17082,5838,47222,14777,45888,41670,26157,30079,20136,17267,19646,16385,21589,16694,20710,18976,19654,18683,21734,20439,23047,23441,29342,28858,42177,45008,21135,47585,22090,25022,15308,21437,12750,19994,6678,15835,926,5584,1,0,0,0,0,0
Jun-19,7호선,2757,부천시청,10,1,5681,2127,15573,7083,41975,15562,39809,28240,21484,20486,16193,14408,15926,15379,17619,16730,17421,19156,17168,19279,19564,20133,22884,23125,27285,26491,28261,42514,19895,42697,21491,23154,17916,18481,14897,15700,6083,12509,884,4263,0,19,0,0,0,0
Jun-19,7호선,2758,상동,9,1,5362,2087,16103,6752,42106,13135,38846,30393,22080,29839,17729,20312,17875,22024,20258,23202,21559,23684,22351,23969,23821,24218,26724,25989,28595,32075,34173,49526,22772,44247,20513,25619,22070,20497,21726,17217,8420,13340,1479,4675,2,291,0,0,0,0
Jun-19,7호선,2759,삼산체육관,10,0,3340,422,10030,1979,25657,3307,23936,7580,13489,4654,9042,4890,8612,4822,8026,5908,7867,6447,7627,6579,7885,7482,8808,8908,8257,11467,7402,17633,4487,16702,3580,10896,3214,9626,2321,9315,1159,7069,228,2180,0,543,0,0,0,0
Jun-19,7호선,2760,굴포천,1,0,6924,619,15638,3694,38112,5462,38091,12842,22451,10062,14843,8106,13713,8425,14239,9769,13425,11318,12044,12140,12109,13608,12406,16876,14320,22819,15555,36289,9447,37751,7597,23244,7078,19639,6166,19176,3462,12679,472,3919,1,736,0,0,0,0
Jun-19,7호선,2761,부평구청,48,0,8916,860,23009,5510,63993,11445,53239,12830,28972,7574,18785,6354,16184,7059,16439,7955,14626,9356,12439,10492,12478,12518,13668,14864,19396,20349,17341,33539,10728,37028,8010,23758,7161,21633,5768,20654,2342,14250,350,5132,1,1660,0,0,0,0
Jun-19,8호선,2811,암사,23,0,14134,1033,24865,8327,81395,9008,103978,18742,54041,15190,31941,11920,27599,13779,27505,16259,26145,19372,22354,20847,20993,27085,23634,31708,24800,40351,25203,66108,15918,56490,11976,35406,9737,35541,6878,32687,3046,21792,513,5442,0,925,0,0,0,0
Jun-19,8호선,2812,천호(풍납토성),53,0,11790,2012,19246,12201,47466,19251,67440,32421,41079,30655,25721,22540,24971,24337,25923,25590,27072,29172,25223,30300,26500,34817,29658,39343,34656,51511,41170,75339,28001,62406,24292,35983,19039,33589,15835,29672,7678,18541,1462,6064,0,317,0,0,0,0
Jun-19,8호선,2813,강동구청,12,0,5007,1038,10725,5472,32570,13102,41797,32966,25074,14295,16497,11323,15667,9893,15458,12061,16074,13425,14386,14590,14603,16168,16402,19351,18896,22689,28009,33840,12043,28241,9129,18103,8204,16356,6070,17122,2506,9117,360,3203,0,2,0,0,0,0
Jun-19,8호선,2814,몽촌토성(평화의문),2,0,1762,1253,3876,5358,10364,8398,15353,27975,9542,16440,7562,9636,7675,9907,9241,10046,8942,9749,9683,9211,10198,9436,11604,10027,15151,11652,23152,15029,11004,11150,8563,7671,7739,6590,6626,6843,2881,3664,462,1320,0,0,0,0,0,0
Jun-19,8호선,2815,잠실(송파구청),17,0,1745,2129,3923,10294,8719,29050,13338,71388,10747,43497,10460,28313,12746,35018,16513,33403,20473,36505,25519,33015,31603,33276,36205,33182,45188,34859,64486,43234,41306,27861,40010,14575,36336,10970,29834,8483,10527,4799,1473,1619,0,52,0,0,0,0
Jun-19,8호선,2816,석촌,0,0,3559,819,5956,3959,17474,8464,26770,22825,16605,18133,11238,12794,11668,11714,12224,13096,13056,14248,12073,14233,12474,14566,13852,17026,16052,19277,19606,29576,11586,22963,9333,14054,9821,13495,8457,11920,3601,7831,541,2464,1,138,0,0,0,0
Jun-19,8호선,2817,송파,2,0,3294,724,11284,4511,33690,15782,40977,19752,24358,12272,16747,9086,15351,8175,16780,10146,15095,11805,13786,13560,15469,14764,19211,17603,17878,20523,19835,30240,10758,27077,7602,16713,6538,17542,4713,16122,2120,10897,267,2702,0,252,0,0,0,0
Jun-19,8호선,2818,가락시장,29,0,2639,2456,5278,6930,10446,13201,14169,38045,11402,19163,10818,12275,11465,12081,11316,12268,12205,12068,12775,11559,13859,12570,14815,13447,17222,16542,27394,21826,13646,16429,11708,11454,12453,9928,10154,8182,4562,5418,812,2633,2,518,1,0,0,0
Jun-19,8호선,2819,문정,5,0,2430,2045,6890,10136,24336,36599,32603,151964,21077,69920,17677,26444,18276,21397,20354,18510,23353,22167,25133,19338,27673,20569,29150,19844,46381,24349,114978,31640,43108,26578,28009,16460,26225,14556,22278,14748,7645,8689,1087,2622,0,0,0,0,0,0
Jun-19,8호선,2820,장지,0,0,5521,1976,17958,9834,51726,21050,59641,54599,35296,37445,23659,23478,22503,24683,23997,27398,25830,27403,25062,28172,29000,28945,35602,30759,40578,37349,57364,53801,33306,43721,25594,26480,27482,24617,21749,23404,5794,14419,938,4201,0,0,0,0,0,0
Jun-19,8호선,2821,복정,6,0,4360,1929,12696,9423,34944,12614,43376,22496,26799,17594,17096,12583,15543,9764,16986,12335,15892,11738,17230,12578,17885,12862,20293,15457,25097,20499,28904,31034,16564,27666,11842,18970,9690,16938,8871,16035,3338,7910,576,1899,0,1,0,0,0,0
Jun-19,8호선,2822,산성,18,0,5039,1557,8279,7169,20247,4697,26532,12935,15370,7871,9734,7683,8958,5920,9320,5897,8910,6411,9020,6817,9465,8683,12382,10347,13868,12569,9348,18848,5214,16533,3748,11625,3110,12029,1980,12229,961,6791,181,1970,0,23,0,0,0,0
